LTU017PIAPRG300',2009-12-07-16:00:00'
736041.5 , -23.43
736042 , -23.43
736042.5 , -23.37
736043 , -23.39
736043.5 , -23.37
736044 , -23.42
736044.5 , -23.47
736045 , -23.48
736045.5 , -23.43
736046 , -23.4
736046.5 , -23.38
736047 , -23.42
736047.5 , -23.42
736048 , -23.47
736048.5 , -23.48
736049 , -23.57
736049.5 , -23.62
736050 , -23.66
736050.5 , -23.68
736051 , -23.72
736051.5 , -23.67
736052 , -23.71
736052.5 , -23.68
736053 , -23.75
736053.5 , -23.78
736054 , -23.8
736054.5 , -23.8
736055 , -23.84
736055.5 , -23.82
736056 , -23.85
736056.5 , -23.83
736057 , -23.85
736057.5 , -23.88
736058 , -23.96
736058.5 , -23.96
736059 , -23.98
736059.5 , -23.96
736060 , -23.98
736060.5 , -23.94
736061 , -23.98
736061.5 , -23.99
736062 , -24.05
736062.5 , -24.05
736063 , -24.11
736063.5 , -24.14
736064 , -24.24
736064.5 , -24.23
736065 , -24.26
736065.5 , -24.29
736066 , -24.39
736066.5 , -24.44
736067 , -24.64
736067.5 , -24.66
736068 , -24.84
736068.5 , -24.86
736069 , -24.96
736069.5 , -24.95
736070 , -25.02
736070.5 , -25.02
736071 , -25.13
736071.5 , -25.14
736072 , -25.24
736072.5 , -25.19
736073 , -25.17
736073.5 , -25.14
736074 , -25.26
736074.5 , -25.23
736075 , -25.22
736075.5 , -25.22
736076 , -25.24
736076.5 , -25.2
736077 , -25.22
736077.5 , -25.22
736078 , -25.23
736078.5 , -25.18
736079 , -25.18
736079.5 , -25.17
736080 , -25.22
736080.5 , -25.23
736081 , -25.28
736081.5 , -25.32
736082 , -25.41
736082.5 , -25.46
736083 , -25.68
736083.5 , -25.67
736084 , -25.81
736084.5 , -25.82
736085 , -25.98
736085.5 , -25.99
736086 , -26.17
736086.5 , -26.18
736087 , -26.39
736087.5 , -26.38
736088 , -26.56
736089.5 , -26.68
736090 , -26.7
736090.5 , -26.64
736091 , -26.67
736091.5 , -26.7
736092 , -26.95
736092.5 , -27
736093 , -27.17
736093.5 , -27.13
736094 , -27.18
736094.5 , -27.13
736095 , -27.18
736095.5 , -27.15
736096 , -27.14
736096.5 , -27.13
736097 , -27.19
736097.5 , -27.18
736098 , -27.28
736098.5 , -27.27
736099 , -27.44
736099.5 , -27.44
736100 , -27.57
736100.5 , -27.62
736101 , -27.62
736101.5 , -27.65
736102 , -27.83
736102.5 , -27.86
736103 , -27.96
736103.5 , -28.03
736104 , -28.13
736104.5 , -28.01
736105 , -28.05
736105.5 , -28.01
736106 , -28.04
736106.5 , -27.99
736107 , -27.95
736107.5 , -27.9
736108 , -27.97
736108.5 , -27.99
736109 , -28.1
736109.5 , -28.17
736110 , -28.3
736110.5 , -28.35
736111 , -28.5
736111.5 , -28.52
736112 , -28.63
736112.5 , -28.64
736113 , -28.65
736113.5 , -28.67
736114 , -28.8
736114.5 , -28.78
736115 , -28.85
736115.5 , -28.78
736116 , -28.84
736116.5 , -28.82
736117 , -28.94
736117.5 , -28.86
736118 , -28.81
736118.5 , -28.78
736119 , -28.89
736119.5 , -28.86
736120 , -28.98
736120.5 , -28.95
736121 , -28.96
736121.5 , -28.93
736122 , -29.02
736122.5 , -28.99
736123 , -29.06
736123.5 , -29.02
736124 , -29.02
736124.5 , -29.03
736125 , -29.1
736125.5 , -29.14
736126 , -29.25
736126.5 , -29.29
736127 , -29.37
736127.5 , -29.39
736128 , -29.47
736128.5 , -29.49
736129 , -29.64
736129.5 , -29.62
736130 , -29.8
736130.5 , -29.76
736131 , -29.81
736131.5 , -29.8
736132 , -29.8
736132.5 , -29.77
736133 , -29.86
736133.5 , -29.9
736134 , -29.98
736134.5 , -29.92
736135 , -29.97
736135.5 , -29.94
736136 , -29.98
736136.5 , -30.02
736137 , -30.12
736137.5 , -30.17
736138 , -30.3
736138.5 , -30.26
736139 , -30.23
736139.5 , -30.19
736140 , -30.22
736140.5 , -30.19
736141 , -30.26
736141.5 , -30.23
736142 , -30.27
736142.5 , -30.27
736143 , -30.39
736143.5 , -30.38
736144 , -30.35
736144.5 , -30.31
736145 , -30.33
736145.5 , -30.31
736146 , -30.41
736146.5 , -30.38
736147 , -30.37
736147.5 , -30.31
736148 , -30.3
736148.5 , -30.27
736149 , -30.35
736149.5 , -30.38
736150 , -30.39
736150.5 , -30.41
736151 , -30.53
736151.5 , -30.54
736152 , -30.66
736152.5 , -30.64
736153 , -30.75
736153.5 , -30.72
736154 , -30.79
736154.5 , -30.8
736155 , -30.86
736155.5 , -30.88
736156 , -30.96
736156.5 , -30.94
736157 , -31
736157.5 , -31.02
736158 , -31.12
736158.5 , -31.12
736159 , -31.24
736159.5 , -31.27
736160 , -31.27
736160.5 , -31.2
736161 , -31.18
736161.5 , -31.15
736162 , -31.2
736162.5 , -31.19
736163 , -31.21
736163.5 , -31.19
736164 , -31.17
736164.5 , -31.15
736165 , -31.15
736165.5 , -31.16
736166 , -31.21
736166.5 , -31.23
736167 , -31.2
736167.5 , -31.17
736168 , -31.17
736168.5 , -31.15
736169 , -31.15
736169.5 , -31.15
736170 , -31.19
736170.5 , -31.17
736171 , -31.2
736171.5 , -31.2
736172 , -31.26
736172.5 , -31.27
736173 , -31.27
736173.5 , -31.28
736174 , -31.32
736174.5 , -31.33
736175 , -31.35
736175.5 , -31.35
736176 , -31.35
736176.5 , -31.36
736177 , -31.35
736177.5 , -31.35
736178 , -31.36
736178.5 , -31.33
736179 , -31.35
736179.5 , -31.31
736180 , -31.31
736180.5 , -31.28
736181 , -31.29
736181.5 , -31.27
736182 , -31.25
736182.5 , -31.24
736183 , -31.25
736183.5 , -31.24
736184 , -31.24
736184.5 , -31.24
736185 , -31.28
736185.5 , -31.28
736186 , -31.33
736186.5 , -31.33
736187 , -31.33
736187.5 , -31.32
736188 , -31.91
736188.5 , -31.88
736189 , -31.82
736189.5 , -31.78
736190 , -31.8
736190.5 , -31.72
736191 , -31.75
736191.5 , -31.77
736192 , -31.87
736192.5 , -31.9
736193 , -32.01
736193.5 , -32.03
736194 , -32.18
736194.5 , -32.18
736195 , -32.26
736195.5 , -32.25
736196 , -32.4
736196.5 , -32.37
736197 , -32.4
736197.5 , -32.37
736198 , -32.4
736198.5 , -32.37
736199 , -32.44
736199.5 , -32.41
736200 , -32.48
736200.5 , -32.45
736201 , -32.5
736201.5 , -32.49
736202 , -32.54
736202.5 , -32.5
736203 , -32.5
736203.5 , -32.45
736204 , -32.46
736204.5 , -32.4
736205 , -32.44
736205.5 , -32.38
736206 , -32.39
736206.5 , -32.37
736207 , -32.41
736207.5 , -32.41
736208 , -32.46
736208.5 , -32.42
736209 , -32.47
736209.5 , -32.47
736210 , -32.5
736210.5 , -32.49
736211 , -32.53
736211.5 , -32.47
736212 , -32.54
736212.5 , -32.49
736213 , -32.56
736213.5 , -32.52
736214 , -32.56
736214.5 , -32.57
736215 , -32.56
736215.5 , -32.53
736216 , -32.53
736216.5 , -32.49
736217 , -32.5
736217.5 , -32.46
736218 , -32.5
736218.5 , -32.46
736219 , -32.45
736219.5 , -32.4
736220 , -32.38
736220.5 , -32.3
736221 , -32.26
736221.5 , -32.19
736222 , -32.17
736222.5 , -32.14
736223 , -32.17
736223.5 , -32.17
736224 , -32.26
736224.5 , -32.25
736225 , -32.27
736225.5 , -32.27
736226 , -32.35
736226.5 , -32.34
736227 , -32.34
736227.5 , -32.27
736228 , -32.3
736228.5 , -32.25
736229 , -32.29
736229.5 , -32.24
736230 , -32.27
736230.5 , -32.22
736231 , -32.24
736231.5 , -32.19
736232 , -32.19
736232.5 , -32.12
736233 , -32.12
736233.5 , -32.07
736234 , -32.05
736234.5 , -32
736235 , -32.03
736235.5 , -32
736236 , -31.99
736236.5 , -31.99
736237 , -31.95
736237.5 , -31.91
736238 , -31.88
736238.5 , -31.81
736239 , -31.8
736239.5 , -31.73
736240 , -31.69
736240.5 , -31.64
736241 , -31.63
736241.5 , -31.6
736242 , -31.6
736242.5 , -31.59
736243 , -31.59
736243.5 , -31.56
736244 , -31.55
736244.5 , -31.53
736245 , -31.52
736245.5 , -31.48
736246 , -31.47
736246.5 , -31.43
736247 , -31.39
736247.5 , -31.35
736248 , -31.33
736248.5 , -31.3
736249 , -31.29
736249.5 , -31.3
736250 , -31.33
736250.5 , -30.79
736251 , -30.77
736251.5 , -30.73
736252 , -30.72
736252.5 , -30.65
736253 , -30.61
736253.5 , -30.56
736254 , -30.53
736254.5 , -30.48
736255 , -30.43
736255.5 , -30.36
736256 , -30.32
736256.5 , -30.27
736257 , -30.24
736257.5 , -30.21
736258 , -30.21
736258.5 , -30.16
736259 , -30.16
736259.5 , -30.12
736260 , -30.09
736260.5 , -30.05
736261 , -30.02
736261.5 , -29.98
736262 , -29.96
736262.5 , -29.94
736263 , -29.91
736263.5 , -29.86
736264 , -29.73
736264.5 , -29.72
736265 , -29.66
736265.5 , -29.66
736266 , -29.66
736266.5 , -29.61
736267 , -29.59
736267.5 , -29.55
736268 , -29.5
736268.5 , -29.45
736269 , -29.39
736269.5 , -29.38
736270 , -29.37
736270.5 , -29.38
736271 , -29.15
736271.5 , -29.12
736272 , -29.09
736272.5 , -29.02
736273 , -29
736273.5 , -28.99
736274 , -29.01
736274.5 , -29.04
736275 , -29.06
736275.5 , -29.02
736276 , -28.95
736276.5 , -28.89
736277 , -28.86
736277.5 , -28.85
736278 , -28.82
736278.5 , -28.78
736279 , -28.76
736279.5 , -28.72
736280 , -28.7
736280.5 , -28.65
736281 , -28.65
736281.5 , -28.62
736282 , -28.74
736282.5 , -28.68
736283 , -28.64
736283.5 , -28.59
736284 , -28.55
736284.5 , -28.53
736285 , -28.52
736285.5 , -28.41
736286 , -28.38
736286.5 , -28.33
736287 , -28.32
736287.5 , -28.33
736288 , -28.36
736288.5 , -28.36
736289 , -28.32
736289.5 , -28.27
736290 , -28.25
736290.5 , -28.23
736291 , -28.19
736291.5 , -28.12
736292 , -28.06
736292.5 , -27.99
736293 , -27.9
736293.5 , -27.86
736294 , -27.84
736294.5 , -27.81
736295 , -27.82
736295.5 , -27.86
736296 , -27.8
736296.5 , -27.75
736297 , -27.68
736297.5 , -27.65
736298 , -27.6
736298.5 , -27.55
736299 , -27.49
736299.5 , -27.45
736300 , -27.45
736300.5 , -27.41
736301 , -27.41
736301.5 , -27.39
736302 , -27.38
736302.5 , -27.36
736303 , -27.34
736303.5 , -27.34
736304 , -27.34
736304.5 , -27.36
736305 , -27.34
736305.5 , -27.33
736306 , -27.33
736306.5 , -27.37
736307 , -27.31
736307.5 , -27.3
736308 , -27.28
736308.5 , -27.29
736309 , -27.32
736309.5 , -27.33
736310 , -27.36
736310.5 , -27.36
736311 , -27.33
736311.5 , -27.32
736312 , -27.31
736312.5 , -27.28
736313 , -27.26
736313.5 , -27.22
736314 , -27.19
736314.5 , -27.16
736315 , -27.11
736315.5 , -27.09
736316 , -27.09
736316.5 , -27.08
736317 , -27.05
736317.5 , -27.01
736318 , -26.96
736318.5 , -26.93
736319 , -26.88
736319.5 , -26.85
736320 , -26.84
736320.5 , -26.82
736321 , -26.82
736321.5 , -26.82
736322 , -26.8
736322.5 , -26.84
736323 , -26.88
736323.5 , -26.87
736324 , -26.88
736324.5 , -26.88
736325 , -26.88
736325.5 , -26.84
736326 , -26.8
736326.5 , -26.75
736327 , -26.69
736327.5 , -26.62
736328 , -26.58
736328.5 , -26.56
736329 , -26.54
736329.5 , -26.53
736330 , -26.51
736330.5 , -26.47
736331 , -26.47
736331.5 , -26.45
736332 , -26.45
736332.5 , -26.44
736333 , -26.36
736333.5 , -26.33
736334 , -26.29
736334.5 , -26.26
736335 , -26.21
736335.5 , -26.21
736336 , -26.22
736336.5 , -26.23
736337 , -26.22
736337.5 , -26.23
736338 , -26.25
736338.5 , -26.25
736339 , -26.26
736339.5 , -26.26
736340 , -26.3
736340.5 , -26.25
736341 , -26.13
736341.5 , -26.11
736342 , -26.08
736342.5 , -26.05
736343 , -25.95
736343.5 , -25.9
736344 , -25.85
736344.5 , -25.78
736345 , -25.82
736345.5 , -25.81
736346 , -25.82
736346.5 , -25.79
736347 , -25.79
736347.5 , -25.74
736348 , -25.69
736348.5 , -25.67
736349 , -25.68
736349.5 , -25.69
736350 , -25.67
736350.5 , -25.65
736351 , -25.63
736351.5 , -25.61
736352 , -25.61
736352.5 , -25.57
736353 , -25.54
736353.5 , -25.52
736354 , -25.54
736354.5 , -25.56
736355 , -25.61
736355.5 , -25.63
736356 , -25.65
736356.5 , -25.63
736357 , -25.6
736357.5 , -25.59
736358 , -25.6
736358.5 , -25.63
736359 , -25.64
736359.5 , -25.63
736360 , -25.61
736360.5 , -25.65
736361 , -25.68
736361.5 , -25.69
736362 , -25.67
736362.5 , -25.64
736363 , -25.6
736363.5 , -25.56
736364 , -25.61
736364.5 , -25.65
736365 , -25.64
736365.5 , -25.61
736366 , -25.59
736366.5 , -25.55
736367 , -25.57
736367.5 , -25.52
736368 , -25.52
736368.5 , -25.5
736369 , -25.48
736369.5 , -25.47
736370 , -25.46
736370.5 , -25.46
736371 , -25.45
736371.5 , -25.42
736372 , -25.37
736372.5 , -25.37
736373 , -25.32
736373.5 , -25.28
736374 , -25.25
736374.5 , -25.21
736375 , -25.19
