'LTU037THAPRG900',2010-07-15-23:00:00'
735870.7083,NaN
735870.75,NaN
735870.7917,NaN
735870.8333,NaN
735870.875,NaN
735870.9167,NaN
735870.9583,NaN
735871,15.39
735871.0417,NaN
735871.0833,NaN
735871.125,NaN
735871.1667,NaN
735871.2083,NaN
735871.25,NaN
735871.2917,NaN
735871.3333,NaN
735871.375,NaN
735871.4167,NaN
735871.4583,NaN
735871.5,15.39
735871.5417,NaN
735871.5833,NaN
735871.625,NaN
735871.6667,NaN
735871.7083,NaN
735871.75,NaN
735871.7917,NaN
735871.8333,NaN
735871.875,NaN
735871.9167,NaN
735871.9583,NaN
735872,14.77
735872.0417,NaN
735872.0833,NaN
735872.125,NaN
735872.1667,NaN
735872.2083,NaN
735872.25,NaN
735872.2917,NaN
735872.3333,NaN
735872.375,NaN
735872.4167,NaN
735872.4583,NaN
735872.5,14.55
735872.5417,NaN
735872.5833,NaN
735872.625,NaN
735872.6667,NaN
735872.7083,NaN
735872.75,NaN
735872.7917,NaN
735872.8333,NaN
735872.875,NaN
735872.9167,NaN
735872.9583,NaN
735873,14.51
735873.0417,NaN
735873.0833,NaN
735873.125,NaN
735873.1667,NaN
735873.2083,NaN
735873.25,NaN
735873.2917,NaN
735873.3333,NaN
735873.375,NaN
735873.4167,NaN
735873.4583,NaN
735873.5,14.2
735873.5417,NaN
735873.5833,NaN
735873.625,NaN
735873.6667,NaN
735873.7083,NaN
735873.75,NaN
735873.7917,NaN
735873.8333,NaN
735873.875,NaN
735873.9167,NaN
735873.9583,NaN
735874,14.17
735874.0417,NaN
735874.0833,NaN
735874.125,NaN
735874.1667,NaN
735874.2083,NaN
735874.25,NaN
735874.2917,NaN
735874.3333,NaN
735874.375,NaN
735874.4167,NaN
735874.4583,NaN
735874.5,14.11
735874.5417,NaN
735874.5833,NaN
735874.625,NaN
735874.6667,NaN
735874.7083,NaN
735874.75,NaN
735874.7917,NaN
735874.8333,NaN
735874.875,NaN
735874.9167,NaN
735874.9583,NaN
735875,14.14
735875.0417,NaN
735875.0833,NaN
735875.125,NaN
735875.1667,NaN
735875.2083,NaN
735875.25,NaN
735875.2917,NaN
735875.3333,NaN
735875.375,NaN
735875.4167,NaN
735875.4583,NaN
735875.5,14.15
735875.5417,NaN
735875.5833,NaN
735875.625,NaN
735875.6667,NaN
735875.7083,NaN
735875.75,NaN
735875.7917,NaN
735875.8333,NaN
735875.875,NaN
735875.9167,NaN
735875.9583,NaN
735876,14.31
735876.0417,NaN
735876.0833,NaN
735876.125,NaN
735876.1667,NaN
735876.2083,NaN
735876.25,NaN
735876.2917,NaN
735876.3333,NaN
735876.375,NaN
735876.4167,NaN
735876.4583,NaN
735876.5,13.97
735876.5417,NaN
735876.5833,NaN
735876.625,NaN
735876.6667,NaN
735876.7083,NaN
735876.75,NaN
735876.7917,NaN
735876.8333,NaN
735876.875,NaN
735876.9167,NaN
735876.9583,NaN
735877,13.94
735877.0417,NaN
735877.0833,NaN
735877.125,NaN
735877.1667,NaN
735877.2083,NaN
735877.25,NaN
735877.2917,NaN
735877.3333,NaN
735877.375,NaN
735877.4167,NaN
735877.4583,NaN
735877.5,13.66
735877.5417,NaN
735877.5833,NaN
735877.625,NaN
735877.6667,NaN
735877.7083,NaN
735877.75,NaN
735877.7917,NaN
735877.8333,NaN
735877.875,NaN
735877.9167,NaN
735877.9583,NaN
735878,13.59
735878.0417,NaN
735878.0833,NaN
735878.125,NaN
735878.1667,NaN
735878.2083,NaN
735878.25,NaN
735878.2917,NaN
735878.3333,NaN
735878.375,NaN
735878.4167,NaN
735878.4583,NaN
735878.5,13.29
735878.5417,NaN
735878.5833,NaN
735878.625,NaN
735878.6667,NaN
735878.7083,NaN
735878.75,NaN
735878.7917,NaN
735878.8333,NaN
735878.875,NaN
735878.9167,NaN
735878.9583,NaN
735879,13.3
735879.0417,NaN
735879.0833,NaN
735879.125,NaN
735879.1667,NaN
735879.2083,NaN
735879.25,NaN
735879.2917,NaN
735879.3333,NaN
735879.375,NaN
735879.4167,NaN
735879.4583,NaN
735879.5,13.15
735879.5417,NaN
735879.5833,NaN
735879.625,NaN
735879.6667,NaN
735879.7083,NaN
735879.75,NaN
735879.7917,NaN
735879.8333,NaN
735879.875,NaN
735879.9167,NaN
735879.9583,NaN
735880,13.07
735880.0417,NaN
735880.0833,NaN
735880.125,NaN
735880.1667,NaN
735880.2083,NaN
735880.25,NaN
735880.2917,NaN
735880.3333,NaN
735880.375,NaN
735880.4167,NaN
735880.4583,NaN
735880.5,12.94
735880.5417,NaN
735880.5833,NaN
735880.625,NaN
735880.6667,NaN
735880.7083,NaN
735880.75,NaN
735880.7917,NaN
735880.8333,NaN
735880.875,NaN
735880.9167,NaN
735880.9583,NaN
735881,12.94
735881.0417,NaN
735881.0833,NaN
735881.125,NaN
735881.1667,NaN
735881.2083,NaN
735881.25,NaN
735881.2917,NaN
735881.3333,NaN
735881.375,NaN
735881.4167,NaN
735881.4583,NaN
735881.5,12.47
735881.5417,NaN
735881.5833,NaN
735881.625,NaN
735881.6667,NaN
735881.7083,NaN
735881.75,NaN
735881.7917,NaN
735881.8333,NaN
735881.875,NaN
735881.9167,NaN
735881.9583,NaN
735882,12.48
735882.0417,NaN
735882.0833,NaN
735882.125,NaN
735882.1667,NaN
735882.2083,NaN
735882.25,NaN
735882.2917,NaN
735882.3333,NaN
735882.375,NaN
735882.4167,NaN
735882.4583,NaN
735882.5,12.17
735882.5417,NaN
735882.5833,NaN
735882.625,NaN
735882.6667,NaN
735882.7083,NaN
735882.75,NaN
735882.7917,NaN
735882.8333,NaN
735882.875,NaN
735882.9167,NaN
735882.9583,NaN
735883,12.13
735883.0417,NaN
735883.0833,NaN
735883.125,NaN
735883.1667,NaN
735883.2083,NaN
735883.25,NaN
735883.2917,NaN
735883.3333,NaN
735883.375,NaN
735883.4167,NaN
735883.4583,NaN
735883.5,11.93
735883.5417,NaN
735883.5833,NaN
735883.625,NaN
735883.6667,NaN
735883.7083,NaN
735883.75,NaN
735883.7917,NaN
735883.8333,NaN
735883.875,NaN
735883.9167,NaN
735883.9583,NaN
735884,11.92
735884.0417,NaN
735884.0833,NaN
735884.125,NaN
735884.1667,NaN
735884.2083,NaN
735884.25,NaN
735884.2917,NaN
735884.3333,NaN
735884.375,NaN
735884.4167,NaN
735884.4583,NaN
735884.5,11.68
735884.5417,NaN
735884.5833,NaN
735884.625,NaN
735884.6667,NaN
735884.7083,NaN
735884.75,NaN
735884.7917,NaN
735884.8333,NaN
735884.875,NaN
735884.9167,NaN
735884.9583,NaN
735885,11.89
735885.0417,NaN
735885.0833,NaN
735885.125,NaN
735885.1667,NaN
735885.2083,NaN
735885.25,NaN
735885.2917,NaN
735885.3333,NaN
735885.375,NaN
735885.4167,NaN
735885.4583,NaN
735885.5,11.68
735885.5417,NaN
735885.5833,NaN
735885.625,NaN
735885.6667,NaN
735885.7083,NaN
735885.75,NaN
735885.7917,NaN
735885.8333,NaN
735885.875,NaN
735885.9167,NaN
735885.9583,NaN
735886,11.86
735886.0417,NaN
735886.0833,NaN
735886.125,NaN
735886.1667,NaN
735886.2083,NaN
735886.25,NaN
735886.2917,NaN
735886.3333,NaN
735886.375,NaN
735886.4167,NaN
735886.4583,NaN
735886.5,11.72
735886.5417,NaN
735886.5833,NaN
735886.625,NaN
735886.6667,NaN
735886.7083,NaN
735886.75,NaN
735886.7917,NaN
735886.8333,NaN
735886.875,NaN
735886.9167,NaN
735886.9583,NaN
735887,11.91
735887.0417,NaN
735887.0833,NaN
735887.125,NaN
735887.1667,NaN
735887.2083,NaN
735887.25,NaN
735887.2917,NaN
735887.3333,NaN
735887.375,NaN
735887.4167,NaN
735887.4583,NaN
735887.5,11.84
735887.5417,NaN
735887.5833,NaN
735887.625,NaN
735887.6667,NaN
735887.7083,NaN
735887.75,NaN
735887.7917,NaN
735887.8333,NaN
735887.875,NaN
735887.9167,NaN
735887.9583,NaN
735888,11.87
735888.0417,NaN
735888.0833,NaN
735888.125,NaN
735888.1667,NaN
735888.2083,NaN
735888.25,NaN
735888.2917,NaN
735888.3333,NaN
735888.375,NaN
735888.4167,NaN
735888.4583,NaN
735888.5,11.79
735888.5417,NaN
735888.5833,NaN
735888.625,NaN
735888.6667,NaN
735888.7083,NaN
735888.75,NaN
735888.7917,NaN
735888.8333,NaN
735888.875,NaN
735888.9167,NaN
735888.9583,NaN
735889,11.83
735889.0417,NaN
735889.0833,NaN
735889.125,NaN
735889.1667,NaN
735889.2083,NaN
735889.25,NaN
735889.2917,NaN
735889.3333,NaN
735889.375,NaN
735889.4167,NaN
735889.4583,NaN
735889.5,11.85
735889.5417,NaN
735889.5833,NaN
735889.625,NaN
735889.6667,NaN
735889.7083,NaN
735889.75,NaN
735889.7917,NaN
735889.8333,NaN
735889.875,NaN
735889.9167,NaN
735889.9583,NaN
735890,11.81
735890.0417,NaN
735890.0833,NaN
735890.125,NaN
735890.1667,NaN
735890.2083,NaN
735890.25,NaN
735890.2917,NaN
735890.3333,NaN
735890.375,NaN
735890.4167,NaN
735890.4583,NaN
735890.5,11.75
735890.5417,NaN
735890.5833,NaN
735890.625,NaN
735890.6667,NaN
735890.7083,NaN
735890.75,NaN
735890.7917,NaN
735890.8333,NaN
735890.875,NaN
735890.9167,NaN
735890.9583,NaN
735891,11.46
735891.0417,NaN
735891.0833,NaN
735891.125,NaN
735891.1667,NaN
735891.2083,NaN
735891.25,NaN
735891.2917,NaN
735891.3333,NaN
735891.375,NaN
735891.4167,NaN
735891.4583,NaN
735891.5,11.14
735891.5417,NaN
735891.5833,NaN
735891.625,NaN
735891.6667,NaN
735891.7083,NaN
735891.75,NaN
735891.7917,NaN
735891.8333,NaN
735891.875,NaN
735891.9167,NaN
735891.9583,NaN
735892,10.94
735892.0417,NaN
735892.0833,NaN
735892.125,NaN
735892.1667,NaN
735892.2083,NaN
735892.25,NaN
735892.2917,NaN
735892.3333,NaN
735892.375,NaN
735892.4167,NaN
735892.4583,NaN
735892.5,10.74
735892.5417,NaN
735892.5833,NaN
735892.625,NaN
735892.6667,NaN
735892.7083,NaN
735892.75,NaN
735892.7917,NaN
735892.8333,NaN
735892.875,NaN
735892.9167,NaN
735892.9583,NaN
735893,10.7
735893.0417,NaN
735893.0833,NaN
735893.125,NaN
735893.1667,NaN
735893.2083,NaN
735893.25,NaN
735893.2917,NaN
735893.3333,NaN
735893.375,NaN
735893.4167,NaN
735893.4583,NaN
735893.5,10.31
735893.5417,NaN
735893.5833,NaN
735893.625,NaN
735893.6667,NaN
735893.7083,NaN
735893.75,NaN
735893.7917,NaN
735893.8333,NaN
735893.875,NaN
735893.9167,NaN
735893.9583,NaN
735894,10.21
735894.0417,NaN
735894.0833,NaN
735894.125,NaN
735894.1667,NaN
735894.2083,NaN
735894.25,NaN
735894.2917,NaN
735894.3333,NaN
735894.375,NaN
735894.4167,NaN
735894.4583,NaN
735894.5,9.87
735894.5417,NaN
735894.5833,NaN
735894.625,NaN
735894.6667,NaN
735894.7083,NaN
735894.75,NaN
735894.7917,NaN
735894.8333,NaN
735894.875,NaN
735894.9167,NaN
735894.9583,NaN
735895,9.82
735895.0417,NaN
735895.0833,NaN
735895.125,NaN
735895.1667,NaN
735895.2083,NaN
735895.25,NaN
735895.2917,NaN
735895.3333,NaN
735895.375,NaN
735895.4167,NaN
735895.4583,NaN
735895.5,9.62
735895.5417,NaN
735895.5833,NaN
735895.625,NaN
735895.6667,NaN
735895.7083,NaN
735895.75,NaN
735895.7917,NaN
735895.8333,NaN
735895.875,NaN
735895.9167,NaN
735895.9583,NaN
735896,9.68
735896.0417,NaN
735896.0833,NaN
735896.125,NaN
735896.1667,NaN
735896.2083,NaN
735896.25,NaN
735896.2917,NaN
735896.3333,NaN
735896.375,NaN
735896.4167,NaN
735896.4583,NaN
735896.5,9.52
735896.5417,NaN
735896.5833,NaN
735896.625,NaN
735896.6667,NaN
735896.7083,NaN
735896.75,NaN
735896.7917,NaN
735896.8333,NaN
735896.875,NaN
735896.9167,NaN
735896.9583,NaN
735897,9.79
735897.0417,NaN
735897.0833,NaN
735897.125,NaN
735897.1667,NaN
735897.2083,NaN
735897.25,NaN
735897.2917,NaN
735897.3333,NaN
735897.375,NaN
735897.4167,NaN
735897.4583,NaN
735897.5,9.6
735897.5417,NaN
735897.5833,NaN
735897.625,NaN
735897.6667,NaN
735897.7083,NaN
735897.75,NaN
735897.7917,NaN
735897.8333,NaN
735897.875,NaN
735897.9167,NaN
735897.9583,NaN
735898,9.52
735898.0417,NaN
735898.0833,NaN
735898.125,NaN
735898.1667,NaN
735898.2083,NaN
735898.25,NaN
735898.2917,NaN
735898.3333,NaN
735898.375,NaN
735898.4167,NaN
735898.4583,NaN
735898.5,9.59
735898.5417,NaN
735898.5833,NaN
735898.625,NaN
735898.6667,NaN
735898.7083,NaN
735898.75,NaN
735898.7917,NaN
735898.8333,NaN
735898.875,NaN
735898.9167,NaN
735898.9583,NaN
735899,9.53
735899.0417,NaN
735899.0833,NaN
735899.125,NaN
735899.1667,NaN
735899.2083,NaN
735899.25,NaN
735899.2917,NaN
735899.3333,NaN
735899.375,NaN
735899.4167,NaN
735899.4583,NaN
735899.5,9.45
735899.5417,NaN
735899.5833,NaN
735899.625,NaN
735899.6667,NaN
735899.7083,NaN
735899.75,NaN
735899.7917,NaN
735899.8333,NaN
735899.875,NaN
735899.9167,NaN
735899.9583,NaN
735900,9.44
735900.0417,NaN
735900.0833,NaN
735900.125,NaN
735900.1667,NaN
735900.2083,NaN
735900.25,NaN
735900.2917,NaN
735900.3333,NaN
735900.375,NaN
735900.4167,NaN
735900.4583,NaN
735900.5,9.4
735900.5417,NaN
735900.5833,NaN
735900.625,NaN
735900.6667,NaN
735900.7083,NaN
735900.75,NaN
735900.7917,NaN
735900.8333,NaN
735900.875,NaN
735900.9167,NaN
735900.9583,NaN
735901,9.36
735901.0417,NaN
735901.0833,NaN
735901.125,NaN
735901.1667,NaN
735901.2083,NaN
735901.25,NaN
735901.2917,NaN
735901.3333,NaN
735901.375,NaN
735901.4167,NaN
735901.4583,NaN
735901.5,9.45
735901.5417,NaN
735901.5833,NaN
735901.625,NaN
735901.6667,NaN
735901.7083,NaN
735901.75,NaN
735901.7917,NaN
735901.8333,NaN
735901.875,NaN
735901.9167,NaN
735901.9583,NaN
735902,9.25
735902.0417,NaN
735902.0833,NaN
735902.125,NaN
735902.1667,NaN
735902.2083,NaN
735902.25,NaN
735902.2917,NaN
735902.3333,NaN
735902.375,NaN
735902.4167,NaN
735902.4583,NaN
735902.5,9.1
735902.5417,NaN
735902.5833,NaN
735902.625,NaN
735902.6667,NaN
735902.7083,NaN
735902.75,NaN
735902.7917,NaN
735902.8333,NaN
735902.875,NaN
735902.9167,NaN
735902.9583,NaN
735903,9.03
735903.0417,NaN
735903.0833,NaN
735903.125,NaN
735903.1667,NaN
735903.2083,NaN
735903.25,NaN
735903.2917,NaN
735903.3333,NaN
735903.375,NaN
735903.4167,NaN
735903.4583,NaN
735903.5,8.85
735903.5417,NaN
735903.5833,NaN
735903.625,NaN
735903.6667,NaN
735903.7083,NaN
735903.75,NaN
735903.7917,NaN
735903.8333,NaN
735903.875,NaN
735903.9167,NaN
735903.9583,NaN
735904,8.63
735904.0417,NaN
735904.0833,NaN
735904.125,NaN
735904.1667,NaN
735904.2083,NaN
735904.25,NaN
735904.2917,NaN
735904.3333,NaN
735904.375,NaN
735904.4167,NaN
735904.4583,NaN
735904.5,8.42
735904.5417,NaN
735904.5833,NaN
735904.625,NaN
735904.6667,NaN
735904.7083,NaN
735904.75,NaN
735904.7917,NaN
735904.8333,NaN
735904.875,NaN
735904.9167,NaN
735904.9583,NaN
735905,8.09
735905.0417,NaN
735905.0833,NaN
735905.125,NaN
735905.1667,NaN
735905.2083,NaN
735905.25,NaN
735905.2917,NaN
735905.3333,NaN
735905.375,NaN
735905.4167,NaN
735905.4583,NaN
735905.5,7.86
735905.5417,NaN
735905.5833,NaN
735905.625,NaN
735905.6667,NaN
735905.7083,NaN
735905.75,NaN
735905.7917,NaN
735905.8333,NaN
735905.875,NaN
735905.9167,NaN
735905.9583,NaN
735906,7.74
735906.0417,NaN
735906.0833,NaN
735906.125,NaN
735906.1667,NaN
735906.2083,NaN
735906.25,NaN
735906.2917,NaN
735906.3333,NaN
735906.375,NaN
735906.4167,NaN
735906.4583,NaN
735906.5,7.53
735906.5417,NaN
735906.5833,NaN
735906.625,NaN
735906.6667,NaN
735906.7083,NaN
735906.75,NaN
735906.7917,NaN
735906.8333,NaN
735906.875,NaN
735906.9167,NaN
735906.9583,NaN
735907,7.6
735907.0417,NaN
735907.0833,NaN
735907.125,NaN
735907.1667,NaN
735907.2083,NaN
735907.25,NaN
735907.2917,NaN
735907.3333,NaN
735907.375,NaN
735907.4167,NaN
735907.4583,NaN
735907.5,7.42
735907.5417,NaN
735907.5833,NaN
735907.625,NaN
735907.6667,NaN
735907.7083,NaN
735907.75,NaN
735907.7917,NaN
735907.8333,NaN
735907.875,NaN
735907.9167,NaN
735907.9583,NaN
735908,7.49
735908.0417,NaN
735908.0833,NaN
735908.125,NaN
735908.1667,NaN
735908.2083,NaN
735908.25,NaN
735908.2917,NaN
735908.3333,NaN
735908.375,NaN
735908.4167,NaN
735908.4583,NaN
735908.5,7.15
735908.5417,NaN
735908.5833,NaN
735908.625,NaN
735908.6667,NaN
735908.7083,NaN
735908.75,NaN
735908.7917,NaN
735908.8333,NaN
735908.875,NaN
735908.9167,NaN
735908.9583,NaN
735909,7.21
735909.0417,NaN
735909.0833,NaN
735909.125,NaN
735909.1667,NaN
735909.2083,NaN
735909.25,NaN
735909.2917,NaN
735909.3333,NaN
735909.375,NaN
735909.4167,NaN
735909.4583,NaN
735909.5,7.07
735909.5417,NaN
735909.5833,NaN
735909.625,NaN
735909.6667,NaN
735909.7083,NaN
735909.75,NaN
735909.7917,NaN
735909.8333,NaN
735909.875,NaN
735909.9167,NaN
735909.9583,NaN
735910,7.09
735910.0417,NaN
735910.0833,NaN
735910.125,NaN
735910.1667,NaN
735910.2083,NaN
735910.25,NaN
735910.2917,NaN
735910.3333,NaN
735910.375,NaN
735910.4167,NaN
735910.4583,NaN
735910.5,6.68
735910.5417,NaN
735910.5833,NaN
735910.625,NaN
735910.6667,NaN
735910.7083,NaN
735910.75,NaN
735910.7917,NaN
735910.8333,NaN
735910.875,NaN
735910.9167,NaN
735910.9583,NaN
735911,6.7
735911.0417,NaN
735911.0833,NaN
735911.125,NaN
735911.1667,NaN
735911.2083,NaN
735911.25,NaN
735911.2917,NaN
735911.3333,NaN
735911.375,NaN
735911.4167,NaN
735911.4583,NaN
735911.5,6.21
735911.5417,NaN
735911.5833,NaN
735911.625,NaN
735911.6667,NaN
735911.7083,NaN
735911.75,NaN
735911.7917,NaN
735911.8333,NaN
735911.875,NaN
735911.9167,NaN
735911.9583,NaN
735912,6.18
735912.0417,NaN
735912.0833,NaN
735912.125,NaN
735912.1667,NaN
735912.2083,NaN
735912.25,NaN
735912.2917,NaN
735912.3333,NaN
735912.375,NaN
735912.4167,NaN
735912.4583,NaN
735912.5,6.02
735912.5417,NaN
735912.5833,NaN
735912.625,NaN
735912.6667,NaN
735912.7083,NaN
735912.75,NaN
735912.7917,NaN
735912.8333,NaN
735912.875,NaN
735912.9167,NaN
735912.9583,NaN
735913,6.01
735913.0417,NaN
735913.0833,NaN
735913.125,NaN
735913.1667,NaN
735913.2083,NaN
735913.25,NaN
735913.2917,NaN
735913.3333,NaN
735913.375,NaN
735913.4167,NaN
735913.4583,NaN
735913.5,5.49
735913.5417,NaN
735913.5833,NaN
735913.625,NaN
735913.6667,NaN
735913.7083,NaN
735913.75,NaN
735913.7917,NaN
735913.8333,NaN
735913.875,NaN
735913.9167,NaN
735913.9583,NaN
735914,5.84
735914.0417,NaN
735914.0833,NaN
735914.125,NaN
735914.1667,NaN
735914.2083,NaN
735914.25,NaN
735914.2917,NaN
735914.3333,NaN
735914.375,NaN
735914.4167,NaN
735914.4583,NaN
735914.5,5.22
735914.5417,NaN
735914.5833,NaN
735914.625,NaN
735914.6667,NaN
735914.7083,NaN
735914.75,NaN
735914.7917,NaN
735914.8333,NaN
735914.875,NaN
735914.9167,NaN
735914.9583,NaN
735915,5.5
735915.0417,NaN
735915.0833,NaN
735915.125,NaN
735915.1667,NaN
735915.2083,NaN
735915.25,NaN
735915.2917,NaN
735915.3333,NaN
735915.375,NaN
735915.4167,NaN
735915.4583,NaN
735915.5,5.28
735915.5417,NaN
735915.5833,NaN
735915.625,NaN
735915.6667,NaN
735915.7083,NaN
735915.75,NaN
735915.7917,NaN
735915.8333,NaN
735915.875,NaN
735915.9167,NaN
735915.9583,NaN
735916,5.59
735916.0417,NaN
735916.0833,NaN
735916.125,NaN
735916.1667,NaN
735916.2083,NaN
735916.25,NaN
735916.2917,NaN
735916.3333,NaN
735916.375,NaN
735916.4167,NaN
735916.4583,NaN
735916.5,4.95
735916.5417,NaN
735916.5833,NaN
735916.625,NaN
735916.6667,NaN
735916.7083,NaN
735916.75,NaN
735916.7917,NaN
735916.8333,NaN
735916.875,NaN
735916.9167,NaN
735916.9583,NaN
735917,4.86
735917.0417,NaN
735917.0833,NaN
735917.125,NaN
735917.1667,NaN
735917.2083,NaN
735917.25,NaN
735917.2917,NaN
735917.3333,NaN
735917.375,NaN
735917.4167,NaN
735917.4583,NaN
735917.5,4.48
735917.5417,NaN
735917.5833,NaN
735917.625,NaN
735917.6667,NaN
735917.7083,NaN
735917.75,NaN
735917.7917,NaN
735917.8333,NaN
735917.875,NaN
735917.9167,NaN
735917.9583,NaN
735918,4.49
735918.0417,NaN
735918.0833,NaN
735918.125,NaN
735918.1667,NaN
735918.2083,NaN
735918.25,NaN
735918.2917,NaN
735918.3333,NaN
735918.375,NaN
735918.4167,NaN
735918.4583,NaN
735918.5,4.34
735918.5417,NaN
735918.5833,NaN
735918.625,NaN
735918.6667,NaN
735918.7083,NaN
735918.75,NaN
735918.7917,NaN
735918.8333,NaN
735918.875,NaN
735918.9167,NaN
735918.9583,NaN
735919,4.32
735919.0417,NaN
735919.0833,NaN
735919.125,NaN
735919.1667,NaN
735919.2083,NaN
735919.25,NaN
735919.2917,NaN
735919.3333,NaN
735919.375,NaN
735919.4167,NaN
735919.4583,NaN
735919.5,4.08
735919.5417,NaN
735919.5833,NaN
735919.625,NaN
735919.6667,NaN
735919.7083,NaN
735919.75,NaN
735919.7917,NaN
735919.8333,NaN
735919.875,NaN
735919.9167,NaN
735919.9583,NaN
735920,3.96
735920.0417,NaN
735920.0833,NaN
735920.125,NaN
735920.1667,NaN
735920.2083,NaN
735920.25,NaN
735920.2917,NaN
735920.3333,NaN
735920.375,NaN
735920.4167,NaN
735920.4583,NaN
735920.5,3.75
735920.5417,NaN
735920.5833,NaN
735920.625,NaN
735920.6667,NaN
735920.7083,NaN
735920.75,NaN
735920.7917,NaN
735920.8333,NaN
735920.875,NaN
735920.9167,NaN
735920.9583,NaN
735921,3.73
735921.0417,NaN
735921.0833,NaN
735921.125,NaN
735921.1667,NaN
735921.2083,NaN
735921.25,NaN
735921.2917,NaN
735921.3333,NaN
735921.375,NaN
735921.4167,NaN
735921.4583,NaN
735921.5,3.69
735921.5417,NaN
735921.5833,NaN
735921.625,NaN
735921.6667,NaN
735921.7083,NaN
735921.75,NaN
735921.7917,NaN
735921.8333,NaN
735921.875,NaN
735921.9167,NaN
735921.9583,NaN
735922,3.36
735922.0417,NaN
735922.0833,NaN
735922.125,NaN
735922.1667,NaN
735922.2083,NaN
735922.25,NaN
735922.2917,NaN
735922.3333,NaN
735922.375,NaN
735922.4167,NaN
735922.4583,NaN
735922.5,3.19
735922.5417,NaN
735922.5833,NaN
735922.625,NaN
735922.6667,NaN
735922.7083,NaN
735922.75,NaN
735922.7917,NaN
735922.8333,NaN
735922.875,NaN
735922.9167,NaN
735922.9583,NaN
735923,3.08
735923.0417,NaN
735923.0833,NaN
735923.125,NaN
735923.1667,NaN
735923.2083,NaN
735923.25,NaN
735923.2917,NaN
735923.3333,NaN
735923.375,NaN
735923.4167,NaN
735923.4583,NaN
735923.5,2.63
735923.5417,NaN
735923.5833,NaN
735923.625,NaN
735923.6667,NaN
735923.7083,NaN
735923.75,NaN
735923.7917,NaN
