'LTU016PIAPE910',2003-01-08-00:00:00'
735767.875,6.14
735767.9167,6.14
735767.9583,6.14
735768,6.13
735768.0417,6.13
735768.0833,6.13
735768.125,6.13
735768.1667,6.13
735768.2083,6.13
735768.25,6.14
735768.2917,6.13
735768.3333,6.13
735768.375,6.16
735768.4167,6.14
735768.4583,6.14
735768.5,6.14
735768.5417,6.16
735768.5833,6.16
735768.625,6.18
735768.6667,6.17
735768.7083,6.17
735768.75,6.18
735768.7917,6.17
735768.8333,6.18
735768.875,6.17
735768.9167,6.17
735768.9583,6.17
735769,6.17
735769.0417,6.17
735769.0833,6.17
735769.125,6.17
735769.1667,6.17
735769.2083,6.18
735769.25,6.17
735769.2917,6.17
735769.3333,6.16
735769.375,6.16
735769.4167,6.17
735769.4583,6.18
735769.5,6.17
735769.5417,6.18
735769.5833,6.18
735769.625,6.17
735769.6667,6.17
735769.7083,6.18
735769.75,6.18
735769.7917,6.18
735769.8333,6.18
735769.875,6.18
735769.9167,6.18
735769.9583,6.17
735770,6.18
735770.0417,6.18
735770.0833,6.18
735770.125,6.18
735770.1667,6.17
735770.2083,6.17
735770.25,6.17
735770.2917,6.16
735770.3333,6.17
735770.375,6.18
735770.4167,6.18
735770.4583,6.18
735770.5,6.18
735770.5417,6.18
735770.5833,6.18
735770.625,6.18
735770.6667,6.18
735770.7083,6.19
735770.75,6.18
735770.7917,6.18
735770.8333,6.19
735770.875,6.18
735770.9167,6.19
735770.9583,6.19
735771,6.18
735771.0417,6.19
735771.0833,6.18
735771.125,6.18
735771.1667,6.17
735771.2083,6.17
735771.25,6.18
735771.2917,6.18
735771.3333,6.18
735771.375,6.18
735771.4167,6.17
735771.4583,6.17
735771.5,6.18
735771.5417,6.18
735771.5833,6.19
735771.625,6.18
735771.6667,6.19
735771.7083,6.19
735771.75,6.19
735771.7917,6.19
735771.8333,6.19
735771.875,6.19
735771.9167,6.21
735771.9583,6.2
735772,6.2
735772.0417,6.19
735772.0833,6.18
735772.125,6.18
735772.1667,6.18
735772.2083,6.18
735772.25,6.18
735772.2917,6.18
735772.3333,6.17
735772.375,6.17
735772.4167,6.17
735772.4583,6.18
735772.5,6.18
735772.5417,6.19
735772.5833,6.19
735772.625,6.19
735772.6667,6.19
735772.7083,6.19
735772.75,6.21
735772.7917,6.21
735772.8333,6.21
735772.875,6.22
735772.9167,6.22
735772.9583,6.21
735773,6.22
735773.0417,6.21
735773.0833,6.21
735773.125,6.21
735773.1667,6.21
735773.2083,6.21
735773.25,6.19
735773.2917,6.19
735773.3333,6.19
735773.375,6.19
735773.4167,6.21
735773.4583,6.21
735773.5,6.22
735773.5417,6.23
735773.5833,6.23
735773.625,6.24
735773.6667,6.24
735773.7083,6.24
735773.75,6.26
735773.7917,6.26
735773.8333,6.26
735773.875,6.26
735773.9167,6.26
735773.9583,6.26
735774,6.24
735774.0417,6.24
735774.0833,6.24
735774.125,6.24
735774.1667,6.24
735774.2083,6.24
735774.25,6.24
735774.2917,6.24
735774.3333,6.24
735774.375,6.26
735774.4167,6.26
735774.4583,6.26
735774.5,6.27
735774.5417,6.27
735774.5833,6.27
735774.625,6.26
735774.6667,6.26
735774.7083,6.26
735774.75,6.27
735774.7917,6.27
735774.8333,6.27
735774.875,6.27
735774.9167,6.26
735774.9583,6.24
735775,6.24
735775.0417,6.24
735775.0833,6.24
735775.125,6.26
735775.1667,6.26
735775.2083,6.26
735775.25,6.24
735775.2917,6.24
735775.3333,6.23
735775.375,6.24
735775.4167,6.27
735775.4583,6.27
735775.5,6.28
735775.5417,6.28
735775.5833,6.29
735775.625,6.28
735775.6667,6.28
735775.7083,6.29
735775.75,6.28
735775.7917,6.3
735775.8333,6.29
735775.875,6.29
735775.9167,6.29
735775.9583,6.29
735776,6.29
735776.0417,6.28
735776.0833,6.29
735776.125,6.28
735776.1667,6.28
735776.2083,6.28
735776.25,6.29
735776.2917,6.29
735776.3333,6.27
735776.375,6.28
735776.4167,6.28
735776.4583,6.29
735776.5,6.29
735776.5417,6.29
735776.5833,6.3
735776.625,6.3
735776.6667,6.3
735776.7083,6.32
735776.75,6.32
735776.7917,6.32
735776.8333,6.32
735776.875,6.32
735776.9167,6.32
735776.9583,6.32
735777,6.33
735777.0417,6.33
735777.0833,6.33
735777.125,6.32
735777.1667,6.3
735777.2083,6.3
735777.25,6.3
735777.2917,6.3
735777.3333,6.29
735777.375,6.29
735777.4167,6.29
735777.4583,6.3
735777.5,6.32
735777.5417,6.33
735777.5833,6.34
735777.625,6.34
735777.6667,6.35
735777.7083,6.35
735777.75,6.34
735777.7917,6.34
735777.8333,6.35
735777.875,6.34
735777.9167,6.34
735777.9583,6.34
735778,6.34
735778.0417,6.34
735778.0833,6.34
735778.125,6.34
735778.1667,6.34
735778.2083,6.34
735778.25,6.34
735778.2917,6.34
735778.3333,6.34
735778.375,6.35
735778.4167,6.37
735778.4583,6.37
735778.5,6.37
735778.5417,6.38
735778.5833,6.38
735778.625,6.39
735778.6667,6.4
735778.7083,6.4
735778.75,6.4
735778.7917,6.4
735778.8333,6.4
735778.875,6.39
735778.9167,6.4
735778.9583,6.39
735779,6.4
735779.0417,6.4
735779.0833,6.4
735779.125,6.42
735779.1667,6.38
735779.2083,6.38
735779.25,6.38
735779.2917,6.38
735779.3333,6.38
735779.375,6.39
735779.4167,6.4
735779.4583,6.39
735779.5,6.4
735779.5417,6.4
735779.5833,6.41
735779.625,6.41
735779.6667,6.43
735779.7083,6.44
735779.75,6.45
735779.7917,6.44
735779.8333,6.45
735779.875,6.45
735779.9167,6.46
735779.9583,6.46
735780,6.47
735780.0417,6.47
735780.0833,6.48
735780.125,6.48
735780.1667,6.48
735780.2083,6.49
735780.25,6.48
735780.5,6.46
735781,6.5
735781.5,6.51
735782,6.52
735782.5,6.55
735783,6.55
735783.5,6.55
735784,6.54
735784.5,6.53
735785,6.53
735785.5,6.51
735786,6.52
735786.5,6.52
735787,6.5
735787.5,6.49
735788,6.49
735788.5,6.5
735789,6.54
735789.5,6.54
735790,6.54
735790.5,6.53
735791,6.54
735791.5,6.55
735792,6.55
735792.5,6.56
735793,6.59
735793.5,6.56
735794,6.58
735794.5,6.56
735795,6.58
735795.5,6.58
735796,6.58
735796.5,6.59
735797,6.6
735797.5,6.61
735798,6.6
735798.5,6.63
735799,6.64
735799.5,6.64
735800,6.65
735800.5,6.65
735801,6.66
735801.5,6.66
735802,6.68
735802.5,6.7
735803,6.7
735803.5,6.71
735804,6.73
735804.5,6.71
735805,6.7
735805.5,6.69
735806,6.68
735806.5,6.68
735807,6.68
735807.5,6.67
735808,6.65
735808.5,6.64
735809,6.62
735810,6.6
735811,6.63
735811.5,6.62
735812,6.63
735812.5,6.61
735813,6.62
735813.5,6.6
735814,6.61
735814.5,6.6
735815,6.63
735815.5,6.63
735816,6.64
735816.5,6.64
735817,6.65
735817.5,6.63
735818,6.63
735818.5,6.63
735819,6.63
735819.5,6.61
735820,6.64
735820.5,6.63
735821,6.65
735821.5,6.64
735822,6.66
735822.5,6.65
735823,6.69
735823.5,6.67
735824,6.7
735824.5,6.67
735825,6.65
735825.5,6.62
735826,6.61
735826.5,6.6
735827,6.59
735827.5,6.56
735828,6.55
735828.5,6.55
735829,6.55
735829.5,6.53
735830,6.54
735830.5,6.53
735831,6.54
735831.5,6.54
735832,6.54
735832.5,6.54
735833,6.55
735833.5,6.55
735834,6.55
735834.5,6.56
735835,6.57
735835.5,6.56
735836,6.58
735837,6.59
735837.5,6.59
735838,6.59
735838.5,6.6
735839,6.59
735839.5,6.58
735840,6.58
735840.5,6.56
735841,6.55
735841.5,6.54
735842,6.53
735842.5,6.52
735843,6.51
735843.5,6.51
735844,6.52
735844.5,6.51
735845,6.52
735845.5,6.52
735846,6.53
735846.5,6.53
735847,6.54
735847.5,6.53
735848,6.56
735848.5,6.53
735849,6.52
735849.5,6.49
735850,6.49
735850.5,6.47
735851,6.48
735851.5,6.47
735852,6.47
735852.5,6.47
735853,6.49
735853.5,6.48
735854,6.48
735854.5,6.46
735855,6.46
735855.5,6.45
735856,6.4
735856.5,6.39
735857,6.37
735857.5,6.36
735858,6.35
735858.5,6.31
735859,6.3
735859.5,6.27
735860,6.25
735860.5,6.22
735861,6.2
735861.5,6.19
735862,6.22
735862.5,6.22
735863,6.22
735863.5,6.22
735864,6.22
735864.5,6.22
735865,6.21
735865.5,6.19
735866,6.15
735866.5,6.08
735867,6.04
735867.5,6.19
735868,6.19
735868.5,6.19
735869,6.2
735869.5,6.24
735870,6.28
735870.5,6.32
735871,6.33
735872.5,5.87
735873,5.83
735873.5,5.81
735874,5.79
735874.5,5.78
735875,5.76
735875.5,5.74
735876,5.73
735876.5,5.72
735877,5.71
735877.5,5.69
735878,5.68
735878.5,5.67
735879,5.67
735879.5,5.64
735880,5.63
735880.5,5.61
735881,5.61
735881.5,5.58
735882,5.56
735882.5,5.55
735883,5.52
735883.5,5.5
735884,5.5
735884.5,5.47
735885,5.47
735885.5,5.44
735886,5.44
735886.5,5.44
735887,5.43
735887.5,5.42
735888,5.42
735888.5,5.38
735889,5.38
735889.5,5.38
735890,5.38
735890.5,5.38
735891,5.34
735891.5,5.32
735892,5.3
735892.5,5.26
735893,5.25
735893.5,5.22
735894,5.19
735894.5,5.17
735895,5.18
735895.5,5.1
735896,5.1
735896.5,5.09
735897,5.09
735897.5,5.06
735898,5.06
735898.5,5.05
735899,5.05
735899.5,5.03
735900,5.02
735900.5,5
735901,5
735901.5,5
735902,4.99
735902.5,4.98
735903,4.97
735903.5,4.94
735904,4.92
735904.5,4.89
735905,4.88
735905.5,4.83
735906,4.82
735906.5,4.78
735907,4.78
735907.5,4.75
735908,4.74
735908.5,4.74
735909,4.73
735909.5,4.72
735910,4.72
735910.5,4.68
735911,4.67
735911.5,4.66
735912,4.63
735912.5,4.62
735913,4.61
735913.5,4.59
735914,4.57
735914.5,4.56
735915,4.54
735915.5,4.53
735916,4.51
735916.5,4.48
735917,4.48
735917.5,4.46
735918,4.43
735918.5,4.41
735919,4.39
735919.5,4.38
735920,4.38
735920.5,4.37
735921,4.37
735921.5,4.37
735922,4.36
735922.5,4.36
735923,4.36
735923.5,4.35
735924,4.33
735924.5,4.32
735925,4.31
735925.5,4.27
735926,4.26
735926.5,4.26
735927,4.26
735927.5,4.27
735928,4.27
735928.5,4.27
735929,4.27
735929.5,4.23
735930,4.22
735930.5,4.19
735931,4.17
735931.5,4.14
735932,4.1
735932.5,4.08
735933,4.07
735933.5,4.05
735934,4.04
735934.5,4.04
735935,4.03
735935.5,3.99
735936,3.98
735936.5,3.96
735937,3.98
735937.5,3.96
735938,3.93
735938.5,3.9
735939,3.9
735939.5,3.9
735940,3.89
735940.5,3.87
735941,3.85
735941.5,3.83
735942.5,3.49
735943,3.51
735943.5,3.51
735944,3.52
735944.5,3.55
735945,3.56
735945.5,3.57
735946,3.58
735946.5,3.6
735947,3.61
735947.5,3.59
735948,3.6
735948.5,3.6
735949,3.6
735949.5,3.6
735950,3.6
735950.5,3.6
735951,3.6
735951.5,3.61
735952,3.61
735952.5,3.59
735953,3.59
735953.5,3.54
735954,3.51
735954.5,3.5
735955,3.49
735955.5,3.47
735956,3.45
735956.5,3.45
735957,3.46
735957.5,3.47
735958,3.51
735958.5,3.54
735959,3.56
735959.5,3.58
735960,3.59
735960.5,3.6
735961,3.6
735961.5,3.61
735962,3.61
735962.5,3.58
735963,3.55
735963.5,3.51
735964,3.49
735964.5,3.46
735965,3.46
735965.5,3.45
735966,3.47
735966.5,3.45
735967,3.59
735967.5,3.55
735968,3.55
735968.5,3.55
735969,3.56
735969.5,3.55
735970,3.52
735970.5,3.49
735971,3.48
735971.5,3.47
735972,3.43
735972.5,3.41
735973,3.41
735973.5,3.39
735974,3.41
735974.5,3.41
735975,3.41
735975.5,3.41
735976,3.42
735976.5,3.43
735977,3.45
735977.5,3.41
735978,3.4
735978.5,3.37
735979,3.37
735979.5,3.36
735980,3.39
735980.5,3.4
735981,3.41
735981.5,3.39
735982,3.39
735982.5,3.4
735983,3.43
735983.5,3.45
735984,3.45
735984.5,3.45
735985,3.44
735985.5,3.4
735986,3.4
735986.5,3.38
735987,3.36
735987.5,3.38
735988,3.39
735988.5,3.4
735989,3.44
735989.5,3.42
735990,3.44
735990.5,3.43
735991,3.43
735991.5,3.39
735992,3.38
735992.5,3.37
735993,3.38
735993.5,3.35
735994,3.38
735994.5,3.38
735995,3.4
735995.5,3.38
735996,3.39
735996.5,3.39
735997,3.39
735997.5,3.37
735998,3.36
735998.5,3.32
735999,3.32
735999.5,3.31
736000,3.32
736000.5,3.32
736001,3.33
736001.5,3.32
736002,3.32
736002.5,3.32
736003,3.32
736003.5,3.31
736004,3.31
736004.5,3.29
736005,3.31
736005.5,3.32
736006,3.35
736006.5,3.34
736007,3.35
736007.5,3.35
736008,3.35
736008.5,3.35
736009,3.36
736009.5,3.34
736010,3.35
736010.5,3.34
736011,3.35
736011.5,3.34
736012,3.35
736012.5,3.32
736013,3.33
736013.5,3.32
736014,3.33
736014.5,3.34
736015,3.34
736015.5,3.35
736016,3.36
736016.5,3.37
736017,3.37
736017.5,3.38
736018,3.38
736018.5,3.38
736019,3.38
736019.5,3.34
736020,3.37
736020.5,3.36
736021,3.37
736021.5,3.35
736022,3.37
736022.5,3.36
736023,3.38
736023.5,3.37
736024,3.39
736024.5,3.39
736025,3.4
736025.5,3.41
736026,3.43
736026.5,3.43
736027,3.45
736027.5,3.45
736028,3.47
736028.5,3.47
736029,3.5
736029.5,3.5
736030,3.51
736030.5,3.51
736031,3.52
736031.5,3.52
736032,3.55
736032.5,3.56
736033,3.57
736033.5,3.58
736034,3.61
736034.5,3.47
736035,3.51
736035.5,3.51
736036,3.52
736036.5,3.52
736037,3.53
736037.5,3.53
736038,3.53
736038.5,3.55
736039,3.57
736039.5,3.58
736040,3.6
736040.5,3.61
736041,3.62
736041.5,3.62
736042,3.61
736042.5,3.61
736043,3.61
736043.5,3.59
736044,3.61
736044.5,3.62
736045,3.63
736045.5,3.63
736046,3.62
736046.5,3.63
736047,3.64
736047.5,3.63
736048,3.66
736048.5,3.64
736049,3.67
736049.5,3.69
736050,3.72
736050.5,3.74
736051,3.77
736051.5,3.75
736052,3.76
736052.5,3.75
736053,3.75
736053.5,3.75
736054,3.78
736054.5,3.79
736055,3.81
736055.5,3.8
736056,3.8
736056.5,3.79
736057,3.79
736057.5,3.81
736058,3.84
736058.5,3.86
736059,3.86
736059.5,3.86
736060,3.86
736060.5,3.84
736061,3.85
736061.5,3.85
736062,3.86
736062.5,3.86
736063,3.89
736063.5,3.9
736064,3.91
736064.5,3.91
736065,3.94
736065.5,3.94
736066,3.97
736066.5,4
736067,4.03
736067.5,4.06
736068,4.11
736068.5,4.12
736069,4.16
736069.5,4.17
736070,4.18
736070.5,4.18
736071,4.19
736071.5,4.21
736072,4.23
736072.5,4.22
736073,4.22
736073.5,4.23
736074,4.24
736074.5,4.24
736075,4.24
736075.5,4.24
736076,4.28
736076.5,4.3
736077,4.3
736077.5,4.32
736078,4.32
736078.5,4.32
736079,4.33
736079.5,4.34
736080,4.37
736080.5,4.37
736081,4.39
736081.5,4.39
736082,4.43
736082.5,4.44
736083,4.49
736083.5,4.5
736084,4.54
736084.5,4.56
736085,4.6
736085.5,4.61
736086,4.65
736086.5,4.66
736087,4.71
736087.5,4.73
736088,4.78
736089.5,4.86
736090,4.86
736090.5,4.86
736091,4.89
736091.5,4.91
736092,4.94
736092.5,4.98
736093,5.02
736093.5,5.02
736094,5.05
736094.5,5.05
736095,5.07
736095.5,5.07
736096,5.09
736096.5,5.11
736097,5.12
736097.5,5.15
736098,5.19
736098.5,5.2
736099,5.22
736099.5,5.26
736100,5.29
736100.5,5.31
736101,5.31
736101.5,5.33
736102,5.35
736102.5,5.39
736103,5.4
736103.5,5.41
736104,5.42
736104.5,5.41
736105,5.42
736105.5,5.42
736106,5.42
736106.5,5.42
736107,5.42
736107.5,5.43
736108,5.44
736108.5,5.41
736109,5.4
736109.5,5.49
736110,5.51
736110.5,5.51
736111,5.59
736111.5,5.67
736112,5.64
736112.5,5.66
736113,5.66
736113.5,5.66
736114,5.73
736114.5,5.77
736115,5.8
736115.5,5.77
736116,5.75
736116.5,5.8
736117,5.81
736117.5,5.8
736118,5.8
736118.5,5.82
736119,5.82
736119.5,5.84
736120,5.9
736120.5,5.9
736121,5.9
736121.5,5.9
736122,5.96
736122.5,5.94
736123,5.95
736123.5,5.94
736124,5.96
736124.5,5.95
736125,5.98
736125.5,6
736126,6.05
736126.5,6.03
736127,6.04
736127.5,6.11
736128,6.12
736128.5,6.14
736129,6.16
736129.5,6.21
736130,6.22
736130.5,6.2
736131,6.2
736131.5,6.27
736132,6.25
736132.5,6.2
736133,6.28
736133.5,6.28
736134,6.29
736134.5,6.33
736135,6.35
736135.5,6.34
736136,6.34
736136.5,6.34
736137,6.39
736137.5,6.43
736138,6.44
736138.5,6.44
736139,6.4
736139.5,6.45
736140,6.44
736140.5,6.45
736141,6.49
736141.5,6.52
736142,6.48
736142.5,6.49
736143,6.54
736143.5,6.55
736144,6.49
736144.5,6.51
736145,6.53
736145.5,6.54
736146,6.57
736146.5,6.58
736147,6.55
736147.5,6.47
736148,6.48
736148.5,6.55
736149,6.52
736149.5,6.52
736150,6.56
736150.5,6.57
736151,6.57
736151.5,6.58
736152,6.61
736152.5,6.58
736153,6.63
736153.5,6.62
736154,6.61
736154.5,6.62
736155,6.68
736155.5,6.74
736156,6.67
736156.5,6.71
736157,6.74
736157.5,6.8
736158,6.77
736159,6.74
736159.5,6.78
736160,6.75
736160.5,6.74
736161,6.74
736161.5,6.74
736162,6.75
736162.5,6.75
736163,6.77
736163.5,6.77
736164,6.73
736164.5,6.73
736165,6.72
736165.5,6.69
736166,6.74
736166.5,6.73
736167,6.7
736167.5,6.69
736168,6.71
736168.5,6.69
736169,6.71
736169.5,6.67
736170,6.72
736170.5,6.71
736171,6.73
736171.5,6.69
736172,6.78
736172.5,6.78
736173,6.78
736173.5,6.82
736174,6.87
736174.5,6.85
736175,6.88
736175.5,6.85
736176,6.86
736176.5,6.86
736177,6.89
736177.5,6.86
736178,6.86
736178.5,6.83
736179,6.86
736179.5,6.85
736180,6.87
736180.5,6.82
736181,6.87
736181.5,6.82
736182,6.82
736182.5,6.79
736183,6.82
736183.5,6.8
736184,6.8
736184.5,6.78
736185,6.81
736185.5,6.83
736186,6.85
736186.5,6.85
736187,6.86
736187.5,6.84
736188,6.84
736188.5,6.82
736189,6.83
736189.5,6.8
736190,6.82
736190.5,6.79
736191,6.79
736191.5,6.78
736192,6.8
736192.5,6.81
736193,6.84
736193.5,6.86
736194,6.89
736194.5,6.91
736195,6.92
736195.5,6.91
736196,6.93
736196.5,6.93
736197,6.95
736197.5,6.95
736198,6.93
736198.5,6.95
736199,6.96
736199.5,6.9
736200,6.91
736200.5,6.91
736201,6.9
736201.5,6.91
736202,6.93
736202.5,6.9
736203,6.88
736203.5,6.87
736204,6.9
736204.5,6.91
736205,6.87
736205.5,6.87
736206,6.86
736206.5,6.86
736207,6.89
736207.5,6.86
736208,6.91
736208.5,6.88
736209,6.91
736209.5,6.88
736210,6.89
736210.5,6.9
736211,6.89
736211.5,6.87
736212,6.87
736212.5,6.86
736213,6.85
736213.5,6.84
736214,6.85
736214.5,6.85
736215,6.85
736215.5,6.85
736216,6.87
736216.5,6.87
736217,6.87
736217.5,6.85
736218,6.87
736218.5,6.84
736219,6.86
736219.5,6.82
736220,6.82
736220.5,6.8
736221,6.76
736221.5,6.75
736222,6.73
736222.5,6.69
736223,6.71
736223.5,6.71
736224,6.71
736224.5,6.68
736225,6.68
736225.5,6.67
736226,6.68
736226.5,6.66
736227,6.66
736227.5,6.65
736228,6.62
736228.5,6.61
736229,6.59
736229.5,6.59
736230,6.59
736230.5,6.58
736231,6.58
736231.5,6.58
736232,6.57
736232.5,6.54
736233,6.56
736233.5,6.53
736234,6.53
736234.5,6.51
736235,6.51
736235.5,6.51
736236,6.51
736236.5,6.52
736237,6.52
736237.5,6.51
736238,6.5
736238.5,6.47
736239,6.46
736239.5,6.45
736240,6.41
736240.5,6.37
736241,6.35
736241.5,6.31
736242,6.32
736242.5,6.33
736243,6.33
736243.5,6.32
736244,6.3
736244.5,6.27
736245,6.25
736245.5,6.14
736246,6.13
736246.5,6.09
736247,6.06
736247.5,6.03
736248,6.02
736248.5,5.99
736249,5.98
736249.5,5.98
736250,5.99
736250.5,5.98
736251,5.98
736251.5,5.96
736252,5.94
736252.5,5.91
736253,5.89
736253.5,5.85
736254,5.83
736254.5,5.82
736255,5.78
736255.5,5.76
736256,5.71
736256.5,5.69
736257,5.66
736257.5,5.64
736258,5.64
736258.5,5.61
736259,5.6
736259.5,5.57
736260,5.56
736260.5,5.54
736261,5.53
736261.5,5.51
736262,5.52
736262.5,5.51
736263,5.5
736263.5,5.46
736264,5.44
736264.5,5.41
736265,5.41
736265.5,5.4
736266,5.4
736266.5,5.38
736267,5.38
736267.5,5.37
736268,5.35
736268.5,5.34
736269,5.32
736269.5,5.28
736270,5.24
736270.5,5.24
736271,5.22
736271.5,5.21
736272,5.21
736272.5,5.2
736273,5.18
736273.5,5.17
736274,5.2
736274.5,5.18
736275,5.2
736275.5,5.18
736276,5.17
736276.5,5.15
736277,5.12
736277.5,5.12
736278,5.11
736278.5,5.09
736279,5.08
736279.5,5.07
736280,5.07
736280.5,5.06
736281,5.04
736281.5,5.04
736282,5.02
736282.5,4.99
736283,4.98
736283.5,4.96
736284,4.94
736284.5,4.93
736285,4.91
736285.5,4.89
736286,4.88
736286.5,4.86
736287,4.87
736287.5,4.87
736288,4.87
736288.5,4.88
736289,4.85
736289.5,4.83
736290,4.82
736290.5,4.82
736291,4.81
736291.5,4.76
736292,4.72
736292.5,4.68
736293,4.64
736293.5,4.6
736294,4.58
736294.5,4.56
736295,4.56
736295.5,4.59
736296,4.56
736296.5,4.55
736297,4.53
736297.5,4.52
736298,4.49
736298.5,4.45
736299,4.42
736299.5,4.39
736300,4.39
736300.5,4.39
736301,4.39
736301.5,4.4
736302,4.39
736302.5,4.37
736303,4.37
736303.5,4.37
736304,4.35
736304.5,4.35
736305,4.35
736305.5,4.35
736306,4.34
736306.5,4.33
736307,4.33
736307.5,4.36
736308,4.36
736308.5,4.35
736309,4.35
736309.5,4.36
736310,4.36
736310.5,4.36
736311,4.36
736311.5,4.33
736312,4.33
736312.5,4.32
736313,4.32
736313.5,4.31
736314,4.28
736314.5,4.27
736315,4.26
736315.5,4.25
736316,4.26
736316.5,4.26
736317,4.25
736317.5,4.24
736318,4.22
736318.5,4.2
736319,4.19
736319.5,4.17
736320,4.16
736320.5,4.16
736321,4.16
736321.5,4.17
736322,4.18
736322.5,4.19
736323,4.2
736323.5,4.2
736324,4.2
736324.5,4.19
736325,4.18
736325.5,4.17
736326,4.14
736326.5,4.11
736327,4.09
736327.5,4.06
736328,4.02
736328.5,4.03
736329,4
736329.5,4
736330,4
736330.5,4
736331,4
736331.5,4
736332,4.02
736332.5,3.99
736333,3.99
736333.5,3.95
736334,3.95
736334.5,3.92
736335,3.89
736335.5,3.89
736336,3.89
736336.5,3.89
736337,3.89
736337.5,3.9
736338,3.92
736338.5,3.93
736339,3.93
736339.5,3.94
736340,3.95
736340.5,3.96
736341,3.92
736341.5,3.91
736342,3.89
736342.5,3.89
736343,3.86
736343.5,3.86
736344,3.82
736344.5,3.8
736345,3.8
736345.5,3.81
736346,3.8
736346.5,3.81
736347,3.81
736347.5,3.81
736348,3.79
736348.5,3.77
736349,3.77
736349.5,3.79
736350,3.77
736350.5,3.77
736351,3.76
736351.5,3.76
736352,3.76
736352.5,3.74
736353,3.74
736353.5,3.72
736354,3.72
736354.5,3.74
736355,3.75
736355.5,3.76
736356,3.77
736356.5,3.77
736357,3.77
736357.5,3.77
736358,3.77
736358.5,3.8
736359,3.8
736359.5,3.81
736360,3.83
736360.5,3.84
736361,3.85
736361.5,3.86
736362,3.96
736362.5,3.95
736363,3.94
736363.5,3.94
736364,3.94
736364.5,3.95
736365,3.96
736365.5,3.95
736366,3.95
736366.5,3.94
736367,3.94
736367.5,3.94
736368,3.94
