'CLASS01',2007-08-22-00:00:00'
734349.5,8.125000001
734349.5208,8
734349.5417,8
734349.5625,8.749999996
734349.5833,10.25
734349.6042,10.875
734349.625,10.625
734349.6458,11
734349.6667,12
734349.6875,12.25
734349.7083,11.75
734349.7292,11.625
734349.75,11.875
734349.7708,11.125
734349.7917,9.374999998
734349.8125,7.000000008
734349.8333,4.000000008
734349.8542,2.000000001
734349.875,1.000000004
734349.8958,0.749999999
734349.9167,1.250000001
734349.9375,1.624999999
734349.9583,1.874999999
734349.9792,1.500000001
734350,0.500000004
734350.0208,0
734350.0417,0
734350.0625,0
734350.0833,0
734350.1042,0
734350.125,0
734350.1458,0.249999999
734350.1667,0.750000001
734350.1875,1.499999997
734350.2083,2.499999997
734350.2292,3.999999997
734350.25,5.999999992
734350.2708,7.999999997
734350.2917,10
734350.3125,9.875000006
734350.3333,7.625000006
734350.3542,7.124999998
734350.375,8.374999995
734350.3958,8.625000001
734350.4167,7.874999999
734350.4375,7.999999997
734350.4583,8.999999997
734350.4792,9.125000001
734350.5,8.375000003
734350.5208,9.374999996
734350.5417,12.125
734350.5625,13
734350.5833,12
734350.6042,12.375
734350.625,14.12499999
734350.6458,13.75
734350.6667,11.25
734350.6875,10.875
734350.7083,12.625
734350.7292,11.37500001
734350.75,7.125000018
734350.7708,5.374999999
734350.7917,6.125000001
734350.8125,6.000000003
734350.8333,5.000000003
734350.8542,4.250000001
734350.875,3.750000002
734350.8958,2.875000002
734350.9167,1.624999998
734350.9375,1.499999997
734350.9583,2.499999997
734350.9792,2.250000002
734351,0.750000006
734351.0208,0.249999999
734351.0417,0.750000001
734351.0625,1
734351.0833,1
734351.1042,0.750000001
734351.125,0.250000002
734351.1458,0.125
734351.1667,0.375
734351.1875,0.874999998
734351.2083,1.624999998
734351.2292,2.249999999
734351.25,2.749999998
734351.2708,3.499999999
734351.2917,4.500000001
734351.3125,5
734351.3333,5
734351.3542,5.999999997
734351.375,7.999999992
734351.3958,9.749999998
734351.4167,11.25
734351.4375,11.75
734351.4583,11.25
734351.4792,12
734351.5,13.99999999
734351.5208,12.37500001
734351.5417,7.124999993
734351.5625,4.999999997
734351.5833,5.999999997
734351.6042,6.250000001
734351.625,5.750000002
734351.6458,5.125000001
734351.6667,4.374999999
734351.6875,4.624999997
734351.7083,5.874999997
734351.7292,6.874999999
734351.75,7.624999997
734351.7708,6.875000003
734351.7917,4.624999997
734351.8125,4.124999997
734351.8333,5.374999997
734351.8542,5.500000001
734351.875,4.500000004
734351.8958,3.375000002
734351.9167,2.124999998
734351.9375,1.250000001
734351.9583,0.750000001
734351.9792,0.375
734352,0.125000001
734352.0208,0
734352.0417,0
734352.0625,0
734352.0833,0
734352.1042,0.125
734352.125,0.374999999
734352.1458,0.874999999
734352.1667,1.625000001
734352.1875,2.374999998
734352.2083,3.124999998
734352.2292,8.374999986
734352.25,18.12499996
734352.2708,24.75
734352.2917,28.25
734352.3125,26.12500002
734352.3333,18.37500002
734352.3542,12.50000001
734352.375,8.500000017
734352.3958,6.874999999
734352.4167,7.625000001
734352.4375,8.499999997
734352.4583,9.499999997
734352.4792,10
734352.5,10
734352.5208,9.875
734352.5417,9.625
734352.5625,8.375000006
734352.5833,6.125000006
734352.6042,7.374999993
734352.625,12.12499998
734352.6458,14.375
734352.6667,14.125
734352.6875,14.875
734352.7083,16.625
734352.7292,17
734352.75,16
734352.7708,13.25000001
734352.7917,8.749999994
734352.8125,6.749999999
734352.8333,7.249999999
734352.8542,7.749999999
734352.875,8.249999998
734352.8958,7.375000003
734352.9167,5.124999997
734352.9375,3.500000003
734352.9583,2.500000003
734352.9792,1.625000001
734353,0.875000003
734353.0208,0.375
734353.0417,0.125
734353.0625,0
734353.0833,0
734353.1042,0.125
734353.125,0.374999999
734353.1458,0.625
734353.1667,0.875
734353.1875,1.874999995
734353.2083,3.624999995
734353.2292,9.499999986
734353.25,19.49999996
734353.2708,26.25
734353.2917,29.75
734353.3125,26.87500003
734353.3333,17.62500003
734353.3542,11.25
734353.375,7.750000015
734353.3958,6
734353.4167,6
734353.4375,6.499999997
734353.4583,7.499999997
734353.4792,7.375000002
734353.5,6.125000005
734353.5208,5.5
734353.5417,5.5
734353.5625,6.249999996
734353.5833,7.749999996
734353.6042,8.5
734353.625,8.5
734353.6458,8.5
734353.6667,8.5
734353.6875,9.749999993
734353.7083,12.24999999
734353.7292,12
734353.75,9.000000013
734353.7708,8.374999998
734353.7917,10.125
734353.8125,9.625000008
734353.8333,6.875000008
734353.8542,6.624999997
734353.875,8.874999991
734353.8958,8.000000006
734353.9167,3.999999994
734353.9375,2
734353.9583,2
734353.9792,1.750000001
734354,1.250000002
734354.0208,0.750000001
734354.0417,0.249999999
734354.0625,0
734354.0833,0
734354.1042,0.125
734354.125,0.374999999
734354.1458,0.874999999
734354.1667,1.625000001
734354.1875,2.874999995
734354.2083,4.624999995
734354.2292,8.874999991
734354.25,15.62499997
734354.2708,21.37499999
734354.2917,26.12500001
734354.3125,23.75000003
734354.3333,14.25000003
734354.3542,8.875000002
734354.375,7.625000005
734354.3958,7
734354.4167,7
734354.4375,6.500000003
734354.4583,5.500000003
734354.4792,4.625000001
734354.5,3.875000003
734354.5208,3.874999999
734354.5417,4.625000001
734354.5625,6.124999994
734354.5833,8.374999994
734354.6042,9.000000001
734354.625,8.000000004
734354.6458,8.999999996
734354.6667,12
734354.6875,14.62499999
734354.7083,16.87499999
734354.7292,16.25
734354.75,12.75000001
734354.7708,10.25
734354.7917,8.749999998
734354.8125,7.625000002
734354.8333,6.875000002
734354.8542,6.375
734354.875,6.125000001
734354.8958,5.500000001
734354.9167,4.499999999
734354.9375,3.000000006
734354.9583,1.000000006
734354.9792,0.125
734355,0.374999999
734355.0208,0.625
734355.0417,0.875
734355.0625,0.750000001
734355.0833,0.250000001
734355.1042,0
734355.125,0
734355.1458,0.499999999
734355.1667,1.500000001
734355.1875,2.874999995
734355.2083,4.624999995
734355.2292,10.24999999
734355.25,19.74999996
734355.2708,25.75
734355.2917,28.25
734355.3125,25.37500002
734355.3333,17.12500002
734355.3542,11.75
734355.375,9.25000001
734355.3958,8.249999999
734355.4167,8.750000001
734355.4375,8.500000003
734355.4583,7.500000003
734355.4792,7.499999999
734355.5,8.499999996
734355.5208,9.874999998
734355.5417,11.625
734355.5625,12
734355.5833,11
734355.6042,10.875
734355.625,11.625
734355.6458,13
734355.6667,15
734355.6875,15.25
734355.7083,13.75
734355.7292,13.125
734355.75,13.375
734355.7708,13.25
734355.7917,12.75
734355.8125,11.12500001
734355.8333,8.375000008
734355.8542,7
734355.875,7
734355.8958,6.500000001
734355.9167,5.499999999
734355.9375,4.375000003
734355.9583,3.125000003
734355.9792,2.000000001
734356,1.000000004
734356.0208,0.375
734356.0417,0.125
734356.0625,0
734356.0833,0
734356.1042,0
734356.125,0
734356.1458,0.249999999
734356.1667,0.750000001
734356.1875,1.999999994
734356.2083,3.999999994
734356.2292,8.249999991
734356.25,14.74999997
734356.2708,19.625
734356.2917,22.875
734356.3125,21.00000002
734356.3333,14.00000002
734356.3542,9.625000002
734356.375,7.875000007
734356.3958,5.625000004
734356.4167,2.874999996
734356.4375,2.249999996
734356.4583,3.749999996
734356.4792,4.999999999
734356.5,5.999999996
734356.5208,5.875000002
734356.5417,4.624999998
734356.5625,5.374999992
734356.5833,8.124999992
734356.6042,10.25
734356.625,11.74999999
734356.6458,11.875
734356.6667,10.625
734356.6875,10.625
734356.7083,11.875
734356.7292,11.125
734356.75,8.375000012
734356.7708,7.125
734356.7917,7.375
734356.8125,7.999999997
734356.8333,8.999999997
734356.8542,7.750000005
734356.875,4.250000015
734356.8958,2.625
734356.9167,2.875
734356.9375,2.500000003
734356.9583,1.500000003
734356.9792,0.750000001
734357,0.250000002
734357.0208,0.249999999
734357.0417,0.750000001
734357.0625,0.875000001
734357.0833,0.625000001
734357.1042,0.375
734357.125,0.125000001
734357.1458,0.249999999
734357.1667,0.750000001
734357.1875,1.624999997
734357.2083,2.874999997
734357.2292,4.999999996
734357.25,7.999999987
734357.2708,8.625000002
734357.2917,6.874999998
734357.3125,6
734357.3333,6
734357.3542,5.750000001
734357.375,5.250000002
734357.3958,6.124999997
734357.4167,8.375000003
734357.4375,10.25
734357.4583,11.75
734357.4792,11.25
734357.5,8.75000001
734357.5208,8.124999998
734357.5417,9.375000002
734357.5625,10.5
734357.5833,11.5
734357.6042,11.125
734357.625,9.375000007
734357.6458,9.124999998
734357.6667,10.375
734357.6875,11.125
734357.7083,11.375
734357.7292,10.625
734357.75,8.875000007
734357.7708,7.625000001
734357.7917,6.874999999
734357.8125,5.625000005
734357.8333,3.875000005
734357.8542,3.499999999
734357.875,4.499999996
734357.8958,4.500000001
734357.9167,3.499999999
734357.9375,2.750000001
734357.9583,2.250000001
734357.9792,1.750000001
734358,1.250000002
734358.0208,0.750000001
734358.0417,0.249999999
734358.0625,0
734358.0833,0
734358.1042,0.125
734358.125,0.374999999
734358.1458,0.625
734358.1667,0.875
734358.1875,1.249999999
734358.2083,1.749999999
734358.2292,2.749999998
734358.25,4.249999994
734358.2708,4.625000001
734358.2917,3.874999999
734358.3125,3.624999999
734358.3333,3.874999999
734358.3542,5.249999997
734358.375,7.74999999
734358.3958,10.99999999
734358.4167,15.00000001
734358.4375,17.125
734358.4583,17.375
734358.4792,19.99999999
734358.5,24.99999998
734358.5208,25.75
734358.5417,22.25
734358.5625,21.375
734358.5833,23.125
734358.6042,24.5
734358.625,25.5
734358.6458,25.75
734358.6667,25.25
734358.6875,22.50000001
734358.7083,17.50000001
734358.7292,13.5
734358.75,10.50000001
734358.7708,9.374999999
734358.7917,10.125
734358.8125,9.500000006
734358.8333,7.500000006
734358.8542,6.250000001
734358.875,5.750000002
734358.8958,4.625000002
734358.9167,2.874999998
734358.9375,1.875000001
734358.9583,1.625000001
734358.9792,1.5
734359,1.5
734359.0208,1.125000001
734359.0417,0.374999999
734359.0625,0
734359.0833,0
734359.1042,0.125
734359.125,0.374999999
734359.1458,0.5
734359.1667,0.5
734359.1875,0.999999997
734359.2083,1.999999997
734359.2292,7.624999986
734359.25,17.87499996
734359.2708,24.75
734359.2917,28.25
734359.3125,25.12500003
734359.3333,15.37500003
734359.3542,10.25
734359.375,9.750000002
734359.3958,8.500000003
734359.4167,6.499999997
734359.4375,5.000000003
734359.4583,4.000000003
734359.4792,4.374999998
734359.5,6.124999993
734359.5208,6.625000001
734359.5417,5.874999999
734359.5625,6.124999997
734359.5833,7.374999997
734359.6042,8.125
734359.625,8.374999999
734359.6458,8.874999999
734359.6667,9.625000001
734359.6875,9.625000002
734359.7083,8.875000002
734359.7292,8.5
734359.75,8.5
734359.7708,8.5
734359.7917,8.5
734359.8125,7.250000007
734359.8333,4.750000007
734359.8542,3.5
734359.875,3.5
734359.8958,3.000000001
734359.9167,1.999999999
734359.9375,1.250000001
734359.9583,0.750000001
734359.9792,0.625
734360,0.874999999
734360.0208,0.750000001
734360.0417,0.249999999
734360.0625,0
734360.0833,0
734360.1042,0
734360.125,0
734360.1458,0.249999999
734360.1667,0.750000001
734360.1875,1.499999997
734360.2083,2.499999997
734360.2292,8.249999985
734360.25,18.74999996
734360.2708,23.25
734360.2917,21.75
734360.3125,18.25000002
734360.3333,12.75000002
734360.3542,9.250000002
734360.375,7.750000006
734360.3958,6.250000002
734360.4167,4.749999998
734360.4375,4
734360.4583,4
734360.4792,4
734360.5,4
734360.5208,4.499999999
734360.5417,5.500000001
734360.5625,6.374999998
734360.5833,7.124999998
734360.6042,6.875000002
734360.625,5.625000005
734360.6458,5.499999999
734360.6667,6.500000001
734360.6875,7.499999997
734360.7083,8.499999997
734360.7292,8.750000001
734360.75,8.250000002
734360.7708,8.125
734360.7917,8.375
734360.8125,8.749999999
734360.8333,9.249999999
734360.8542,8.250000003
734360.875,5.75000001
734360.8958,4.000000001
734360.9167,2.999999999
734360.9375,2.125000002
734360.9583,1.375000002
734360.9792,1.125
734361,1.374999999
734361.0208,1.250000001
734361.0417,0.749999999
734361.0625,0.375000001
734361.0833,0.125000001
734361.1042,0.249999999
734361.125,0.749999998
734361.1458,0.875
734361.1667,0.625
734361.1875,0.999999997
734361.2083,1.999999997
734361.2292,8.749999983
734361.25,21.24999995
734361.2708,28.875
734361.2917,31.625
734361.3125,27.75000003
734361.3333,17.25000003
734361.3542,13
734361.375,14.99999999
734361.3958,14.75
734361.4167,12.25
734361.4375,10.00000001
734361.4583,8.000000006
734361.4792,7.749999998
734361.5,9.249999994
734361.5208,10
734361.5417,10
734361.5625,11.37499999
734361.5833,14.12499999
734361.6042,14.25
734361.625,11.75000001
734361.6458,11.5
734361.6667,13.5
734361.6875,15.25
734361.7083,16.75
734361.7292,18.5
734361.75,20.49999999
734361.7708,19.25000001
734361.7917,14.74999999
734361.8125,12.25
734361.8333,11.75
734361.8542,10.625
734361.875,8.875000007
734361.8958,7.000000003
734361.9167,4.999999997
734361.9375,3.375000003
734361.9583,2.125000003
734361.9792,1.375
734362,1.125000001
734362.0208,1.125
734362.0417,1.375
734362.0625,1.125000002
734362.0833,0.375000002
734362.1042,0
734362.125,0
734362.1458,0.374999999
734362.1667,1.125000001
734362.1875,1.874999998
734362.2083,2.624999998
734362.2292,9.124999983
734362.25,21.37499995
734362.2708,28.125
734362.2917,29.375
734362.3125,26.00000002
734362.3333,18.00000002
734362.3542,11.87500001
734362.375,7.625000018
734362.3958,6.874999996
734362.4167,9.625000004
734362.4375,10.75
734362.4583,10.25
734362.4792,9.250000002
734362.5,7.750000006
734362.5208,8.124999997
734362.5417,10.375
734362.5625,11.625
734362.5833,11.875
734362.6042,11.5
734362.625,10.5
734362.6458,10.75
734362.6667,12.25
734362.6875,14.37499999
734362.7083,17.12499999
734362.7292,20
734362.75,22.99999999
734362.7708,24.125
734362.7917,23.375
734362.8125,18.87500002
734362.8333,10.62500002
734362.8542,6.375
734362.875,6.125000001
734362.8958,6
734362.9167,6
734362.9375,4.750000007
734362.9583,2.250000007
734362.9792,1.125
734363,1.374999999
734363.0208,1.125000001
734363.0417,0.374999999
734363.0625,0
734363.0833,0
734363.1042,0.125
734363.125,0.374999999
734363.1458,0.625
734363.1667,0.875
734363.1875,1.624999997
734363.2083,2.874999997
734363.2292,7.24999999
734363.25,14.74999997
734363.2708,22.74999999
734363.2917,31.25000001
734363.3125,30.37500003
734363.3333,20.12500003
734363.3542,13.00000001
734363.375,9.000000017
734363.3958,7
734363.4167,7
734363.4375,7.249999999
734363.4583,7.749999999
734363.4792,8
734363.5,8
734363.5208,8.624999998
734363.5417,9.875000002
734363.5625,12.74999999
734363.5833,17.24999999
734363.6042,17.00000001
734363.625,12.00000002
734363.6458,9.125000001
734363.6667,8.374999999
734363.6875,9.499999992
734363.7083,12.49999999
734363.7292,13.5
734363.75,12.5
734363.7708,10.75
734363.7917,8.249999997
734363.8125,7.124999999
734363.8333,7.374999999
734363.8542,7.250000001
734363.875,6.750000002
734363.8958,6.250000001
734363.9167,5.749999999
734363.9375,4.625000005
734363.9583,2.875000005
734363.9792,1.750000001
734364,1.250000002
734364.0208,0.750000001
734364.0417,0.249999999
734364.0625,0.249999999
734364.0833,0.749999999
734364.1042,0.875
734364.125,0.625000001
734364.1458,0.749999999
734364.1667,1.250000001
734364.1875,1.624999999
734364.2083,1.874999999
734364.2292,3.374999996
734364.25,6.124999988
734364.2708,7.625
734364.2917,7.875
734364.3125,7.750000001
734364.3333,7.250000001
734364.3542,6.250000002
734364.375,4.750000006
734364.3958,4.874999998
734364.4167,6.625000002
734364.4375,7.624999999
734364.4583,7.874999999
734364.4792,8
734364.5,8
734364.5208,8.624999998
734364.5417,9.875000002
734364.5625,10.625
734364.5833,10.875
734364.6042,10.625
734364.625,9.875000003
734364.6458,9.125000001
734364.6667,8.374999999
734364.6875,8.124999999
734364.7083,8.374999999
734364.7292,7.875000002
734364.75,6.625000005
734364.7708,5.750000001
734364.7917,5.249999999
734364.8125,4.625000002
734364.8333,3.875000002
734364.8542,3.5
734364.875,3.5
734364.8958,3.250000001
734364.9167,2.749999999
734364.9375,2.125000002
734364.9583,1.375000002
734364.9792,0.875
734365,0.625000001
734365.0208,0.375
734365.0417,0.125
734365.0625,0.124999999
